COUNTRY,GENDER,ENJMATH,PARENJMATH,WEALTH,TEACHERCLASSMANAG,COGNITIVEACTIV,TEACHSTUDRELAT,PV1MATH,PV2MATH,PV3MATH,PV4MATH,PV5MATH
United States of America,Male,Strongly disagree,Strongly disagree,1.33,-1.9363,-3.0674,-2.6658,463.94300000000004,477.9639,447.5853,442.9117,417.9857
United States of America,Female,Strongly agree,Agree,0.01,1.6580000000000001,3.4603,1.5296,482.8712,463.3977,499.2289,505.4604,487.5448
United States of America,Male,Strongly agree,Agree,3.02,0.0505,0.6314,1.0099,682.5129,674.7235,694.9759,671.6077,687.1865
United States of America,Female,Agree,Strongly agree,3.02,0.669,0.3408,0.2492,477.6523,506.473,496.3468,484.6627,472.9787
United States of America,Male,Agree,Disagree,1.9,0.669,0.9446,0.3536,563.4912,599.3223,609.4485,561.1544,589.1961
United States of America,Female,Strongly disagree,Strongly disagree,0.57,-0.7808,0.1731,0.0809,455.2189,438.8612,455.9978,408.4826,445.8716
United States of America,Male,Agree,Disagree,0.6,-1.3537,0.6838,-1.3056,517.5339,494.9447,489.4921,497.2815,480.9238
United States of America,Male,Disagree,Disagree,-0.24,-1.9363,-1.8184,-2.6658,499.6183,493.3868,455.9978,505.0709,510.5234
United States of America,Male,Strongly disagree,Disagree,1.33,0.669,0.3058,0.6209,614.2779,606.4885,555.0787,622.0673,585.4572
United States of America,Male,Agree,Disagree,1.33,0.9208,0.8023,0.3536,546.6661,535.761,567.6975,538.8768,538.0978
United States of America,Female,Disagree,Agree,1.33,0.9208,1.1192,0.6209,529.7632,527.4264,552.3524,531.3211,535.9947
United States of America,Male,Disagree,Disagree,0.91,0.2299,0.9446,1.26,563.8028,624.5599,595.7392,608.2022,575.4868
United States of America,Male,Strongly disagree,Disagree,-0.24,1.2559,1.3374,-0.1113,465.2672,482.4038,516.6771,521.3507,473.8355
United States of America,Female,Strongly disagree,Strongly disagree,0.57,0.484,0.7405,0.6209,472.3555,481.7028,501.1762,453.661,502.7341
United States of America,Male,Agree,Strongly agree,0.27,-2.8224,-1.5051,-2.6658,487.4669,487.4669,516.2876,520.1823,508.4982
United States of America,Male,Strongly agree,Agree,0.91,-0.237,0.2717,-0.1113,605.7096,523.1422,541.0578,594.0255,596.3624
United States of America,Female,Strongly disagree,Disagree,3.02,0.1346,0.1409,-0.2217,416.272,406.1458,458.3346,467.6819,403.0301
United States of America,Male,Disagree,Strongly disagree,1.9,0.2299,0.3408,0.0809,527.8159,524.7001,494.3215,520.0265,565.9838
United States of America,Female,Disagree,Strongly disagree,1.9,0.9208,1.0272,0.4759,369.9252,445.4822,412.7668,435.356,401.8617
United States of America,Female,Disagree,Disagree,0.27,-0.3798,-0.4009,-0.8079,363.9274,346.7908,331.212,314.8543,403.6532
United States of America,Male,Disagree,Agree,-0.24,-0.0262,0.3058,0.3536,408.4826,424.8403,416.272,401.4722,437.3033
United States of America,Male,Disagree,Disagree,-0.24,0.0505,0.3408,0.1593,579.8489,495.7236,533.1126,554.1439,543.2388
United States of America,Female,Disagree,Agree,-0.48,-0.237,0.5827,0.0111,308.8565,324.4353,329.8878,350.9191,334.5615
United States of America,Male,Strongly disagree,Disagree,-0.24,0.2299,0.4142,0.0111,435.6675,432.5518,406.0679,438.0044,481.6249
United States of America,Female,Strongly agree,Strongly disagree,-0.24,0.1346,0.8023,0.1593,356.2159,395.9417,356.2159,363.2264,417.75199999999995
United States of America,Female,Disagree,Agree,1.01,0.0505,0.87,0.4759,330.7447,372.0284,281.6716,313.608,358.7864
United States of America,Male,Agree,Disagree,0.57,-0.0262,0.6314,0.0111,505.0709,491.05,551.8071,495.7236,506.6288
United States of America,Female,Disagree,Strongly disagree,0.57,0.0505,0.6314,0.4759,494.7889,527.5043,559.4407,484.6627,554.7671
United States of America,Female,Strongly agree,Agree,0.01,-0.1679,0.0114,-0.1673,417.5962,402.7964,447.1958,413.7015,410.5858
United States of America,Female,Strongly disagree,Disagree,1.9,-0.4581,0.2384,0.0111,428.2676,424.37300000000005,411.131,427.4887,408.7942
United States of America,Male,Agree,Agree,0.27,0.484,0.4532,0.0111,365.5632,346.8687,368.6789,341.4161,399.0575
United States of America,Female,Agree,Disagree,1.33,-0.0262,0.6838,0.2492,440.3412,462.1514,494.0879,496.4247,437.2254
United States of America,Male,Strongly agree,Agree,-0.71,0.669,0.8023,2.1817,476.0944,489.3363,494.7889,472.1997,494.01
United States of America,Female,Strongly agree,Agree,0.27,-0.7808,-0.7292,-1.0029,413.31199999999995,428.1119,455.3747,464.7219,423.4382
United States of America,Female,Strongly disagree,Strongly disagree,0.01,0.9208,0.5827,0.4759,628.8441,609.3706,582.1078,636.6334,638.1913
United States of America,Male,Disagree,Strongly disagree,0.57,0.2299,0.4532,0.1593,497.9826,518.2349,482.4038,504.2141,484.7406
United States of America,Male,Disagree,Disagree,1.9,0.0505,0.1409,0.0111,634.9198,643.4881,587.4046,637.2566,590.5203
United States of America,Female,Disagree,Disagree,-0.24,0.484,0.2055,1.0099,473.5239,526.4917,515.5865,464.9556,540.5125
United States of America,Male,Disagree,Disagree,1.33,-0.0983,0.1088,-0.5901,589.8972,573.5395,618.7179,652.9911,614.8232
United States of America,Male,Disagree,Agree,1.33,-0.1679,0.494,0.1593,593.2466,564.4259,589.3519,545.7314,556.6365
United States of America,Male,Agree,Agree,0.91,-0.7808,-0.4009,-0.8079,323.189,352.0097,397.967,334.0941,440.0296
United States of America,Male,Strongly agree,Agree,1.9,-0.7808,-0.8636,-2.0157,474.6144,473.0566,467.60400000000004,499.5404,504.99300000000005
United States of America,Female,Strongly disagree,Disagree,-2.32,0.2299,0.537,0.1593,395.5523,418.1415,422.0361,463.3198,422.0361
United States of America,Female,Disagree,Disagree,0.01,0.669,0.0114,1.0099,554.6892,535.2158,518.0791,525.0896,524.3106
United States of America,Male,Strongly disagree,Disagree,1.33,2.9734,0.9446,0.2492,592.935,561.7775,584.3667,591.3772,624.0925
United States of America,Male,Strongly agree,Agree,0.57,0.669,0.9446,0.6209,437.6149,439.1728,421.2572,465.6566,467.2145
United States of America,Male,Agree,Agree,0.27,0.484,-0.1278,0.1593,227.847,280.0358,273.8043,227.847,188.9001
United States of America,Male,Strongly disagree,Agree,0.57,0.9208,1.1192,0.2492,245.6847,304.105,255.0319,250.3583,300.9893
United States of America,Female,Agree,Agree,-0.24,-0.237,0.0114,-0.1673,425.5414,431.7729,416.973,372.5736,345.3108
United States of America,Female,Agree,Agree,-0.71,0.669,0.8023,0.7959,448.0527,421.5688,456.621,428.5792,423.9056
United States of America,Female,Disagree,Strongly agree,0.27,0.484,0.8023,0.0111,385.8934,370.3147,346.9466,399.9143,407.7037
United States of America,Male,Disagree,Strongly disagree,-0.94,-0.0262,0.6838,0.4759,319.6059,283.7747,313.3744,339.0793,356.2159
United States of America,Male,Disagree,Disagree,-0.48,-0.3069,-0.0913,-0.1113,378.8051,407.6258,391.2681,404.51,399.8364
United States of America,Female,Disagree,Disagree,-2.42,0.3431,1.1192,0.7959,424.6845,397.4217,388.0745,474.5365,435.5897
United States of America,Female,Agree,Strongly agree,0.91,-0.3798,0.1731,-0.1673,495.49,461.2167,476.7955,511.0687,497.8268
United States of America,Female,Strongly agree,Disagree,0.91,2.9734,3.4603,2.8211,593.6361,613.1095,617.0042,551.5735,615.4463
United States of America,Female,Strongly disagree,Disagree,0.91,2.9734,1.4681,1.0099,460.5157,521.2728,430.1371,491.6732,529.8411
United States of America,Male,Strongly agree,Agree,0.91,2.1445,1.6179,2.8211,570.4237,576.6552,586.0025,550.1714,625.7283
United States of America,Male,Disagree,Disagree,0.91,0.9208,1.7932,1.0099,591.3772,533.7358,499.4625,517.3781,536.0726
United States of America,Male,Disagree,Disagree,0.57,0.9208,1.4681,1.26,570.3458,551.6513,528.2832,560.2197,559.4407
United States of America,Male,Disagree,Agree,0.27,0.3431,0.6838,1.26,484.7406,456.6989,465.2672,435.6675,466.0461
United States of America,Female,Agree,Agree,1.9,1.6580000000000001,0.494,1.8217,679.8645,707.1273,763.9897,682.2013,700.8958
United States of America,Male,Agree,Agree,-0.48,-0.4581,-3.0674,-1.0029,364.0053,353.8791,385.0366,377.2472,336.7425
United States of America,Male,Disagree,Disagree,0.27,0.3431,0.7405,0.3536,444.3138,489.4921,453.661,474.6923,494.9447
United States of America,Female,Strongly disagree,Strongly disagree,1.33,0.2299,0.2055,0.3536,519.8707,528.439,543.2388,513.6392,592.3119
United States of America,Male,Disagree,Agree,1.9,0.2299,1.0272,0.6209,593.9477,589.274,555.0008,553.4429,577.59
United States of America,Male,Strongly disagree,Strongly disagree,0.57,1.6580000000000001,1.4681,0.1593,694.5085,736.5711,689.0559,684.3823,778.6337
United States of America,Female,Disagree,Disagree,0.27,-2.8224,-2.2454,-2.6658,434.1876,381.2198,419.3878,408.4826,387.4513
United States of America,Male,Disagree,Agree,1.33,1.6580000000000001,1.4681,1.26,489.0248,496.8141,480.4565,486.68800000000005,507.7193
United States of America,Male,Disagree,Disagree,0.91,0.0505,0.87,0.0809,465.1114,489.2585,494.711,477.5744,469.785
United States of America,Male,Strongly disagree,Strongly agree,1.33,-0.0983,-0.2949,-0.3303,476.1723,510.4456,493.3089,526.8032,521.3507
United States of America,Female,Disagree,Disagree,1.9,1.2559,0.494,1.5296,554.0661,529.1401,526.0243,537.7084,524.4664
United States of America,Female,Agree,Agree,1.33,-0.0983,0.3408,0.7959,511.9255,512.7045,488.5574,522.8307,488.5574
United States of America,Female,Disagree,Disagree,-0.94,0.3431,0.5827,0.3536,326.07099999999997,379.0388,394.6175,355.6707,351.776
United States of America,Female,Disagree,Agree,1.28,0.2299,0.3408,0.2492,418.2193,409.651,443.1453,409.651,406.5353
United States of America,Male,Disagree,Disagree,0.57,-0.9781,-1.2488,-1.3056,388.9313,387.3734,408.4047,365.5632,431.7729
United States of America,Male,Agree,Strongly agree,0.27,0.484,0.7405,0.2492,623.5473,625.1052,632.1156,602.516,682.7465
United States of America,Male,Agree,Agree,1.33,-0.237,-0.0913,-0.3303,485.4417,469.084,478.4312,477.6523,510.3677
United States of America,Male,Agree,Agree,1.9,-0.7808,-0.4638,-1.0029,389.7102,392.82599999999996,439.5622,393.6049,341.4161
United States of America,Female,Strongly disagree,Strongly disagree,1.33,-0.0262,0.494,0.2492,562.6344,520.5717,508.1087,526.8032,556.4029
United States of America,Female,Disagree,Disagree,0.27,0.484,0.494,0.6209,453.5052,441.8212,448.0527,425.4635,473.7576
United States of America,Male,Disagree,Agree,-1.16,0.9208,0.7405,1.0099,437.2254,411.5205,427.0992,441.899,414.6362
United States of America,Male,Strongly disagree,Disagree,0.57,0.9208,0.1088,0.0111,466.7472,415.3373,410.6637,437.9265,412.2215
United States of America,Female,Disagree,Agree,0.27,0.3431,0.8023,0.3536,409.651,339.5467,404.1985,429.9034,390.9565
United States of America,Female,Agree,Agree,0.57,-0.0983,-1.0353,-0.2757,527.5822,513.5613,529.1401,514.3402,514.3402
United States of America,Male,Disagree,Disagree,0.91,0.669,1.3374,0.6209,522.2075,536.2284,512.8603,555.7018,518.3128
United States of America,Female,Disagree,Disagree,0.91,0.2299,0.2055,0.2492,529.919,538.4873,497.9826,520.5717,543.9399
United States of America,Female,Strongly disagree,Disagree,0.27,-1.3537,-3.0674,-0.387,347.8813,368.1337,368.9126,396.1754,382.9335
United States of America,Female,Strongly agree,Strongly disagree,-0.24,-0.3798,0.1731,-0.1673,447.7411,429.8255,418.9204,474.225,427.4887
United States of America,Male,Disagree,Agree,0.27,-2.8224,-1.0353,-2.6658,343.1298,374.2873,356.3717,385.9713,420.2446
United States of America,Female,Disagree,Agree,1.33,0.2299,0.2717,0.6209,597.375,585.6909,550.6387,588.0277,550.6387
United States of America,Male,Agree,Agree,0.91,-0.237,0.4532,0.3536,533.2684,572.9942,539.4999,520.8054,518.4686
United States of America,Female,Disagree,Strongly agree,0.57,-0.237,0.1409,0.6209,575.7205,584.2888,578.0573,599.8676,611.5516
United States of America,Male,Agree,Agree,1.9,0.2299,0.4142,0.3536,703.6221,656.8858,637.4124,631.9598,642.8649
United States of America,Male,Agree,Strongly agree,3.02,0.9208,0.8023,1.0099,608.6696,603.9959,551.0282,551.0282,565.0491
United States of America,Female,Strongly disagree,Disagree,0.57,-0.1679,0.4142,0.6209,605.4759,596.1287,589.1182,587.5604,564.9712
United States of America,Male,Disagree,Disagree,1.9,0.669,0.5827,0.2492,574.7079,559.9081,588.7288,588.7288,577.0447
United States of America,Male,Strongly agree,Agree,0.57,-0.0262,0.3408,0.2492,563.3354,599.1665,564.1143,593.714,541.5252
United States of America,Female,Strongly disagree,Agree,1.33,0.669,0.4142,0.3536,603.8402,600.7244,569.5669,578.1352,573.4616
United States of America,Male,Disagree,Disagree,-0.24,0.2299,1.4681,1.26,561.0765,570.4237,568.0869,554.845,571.2027
United States of America,Male,Strongly agree,Agree,0.91,-0.9781,-1.2488,-0.387,573.4616,573.4616,606.9559,625.6504,634.9977
United States of America,Male,Strongly disagree,Disagree,1.33,0.1346,0.4522,-0.1673,535.3716,586.0025,562.6344,578.9921,596.1287
United States of America,Male,Disagree,Disagree,1.9,0.669,0.7405,0.3536,681.1887,695.9885,667.9467,681.1887,657.8205
United States of America,Female,Agree,Agree,-0.24,-0.3798,-0.8636,-1.0029,339.8582,346.8687,356.9949,357.7738,364.0053
United States of America,Female,Disagree,Disagree,0.27,-0.3798,-0.5365,-0.5901,368.7568,302.5471,303.3261,332.1468,384.3356
United States of America,Female,Disagree,Agree,0.91,-0.0983,0.2055,-0.1673,431.3834,430.6045,395.5523,472.6671,432.1623
United States of America,Female,Agree,Disagree,0.27,-0.3069,-0.0561,-1.0029,414.5583,424.6845,402.0953,341.3382,364.7063
United States of America,Male,Agree,Agree,0.01,0.2299,0.494,0.7959,350.0623,358.6306,331.3678,321.2416,369.5358
United States of America,Female,Disagree,Disagree,0.01,-0.3798,-0.0561,-0.4474,414.8699,430.4487,391.5018,382.9335,387.6071
United States of America,Male,Strongly agree,Strongly agree,-0.48,-0.7808,-0.8636,-0.8079,374.8325,351.4644,375.6115,334.3278,350.6855
United States of America,Male,Agree,Strongly agree,-0.71,-1.3537,-1.0353,-1.3056,390.5671,328.2521,371.8726,393.6828,381.9988
United States of America,Male,Strongly agree,Strongly disagree,-1.16,0.3431,0.5827,0.3536,627.3641,584.5225,561.9333,544.0178,565.0491
United States of America,Male,Strongly disagree,Strongly agree,0.91,0.3431,0.87,0.6209,408.4047,356.2159,391.2681,394.3839,360.1106
United States of America,Female,Agree,Disagree,-1.38,0.484,1.0272,1.0099,355.3591,308.6228,370.9378,359.2538,380.2851
United States of America,Female,Disagree,Disagree,-0.48,0.2299,0.6838,0.2492,372.5736,362.4474,415.4152,352.3212,319.6059
United States of America,Female,Disagree,Disagree,-0.71,0.3431,0.6314,0.2492,509.5887,434.8107,466.7472,462.0735,456.621
United States of America,Male,Strongly disagree,Disagree,0.27,0.484,1.0272,0.3536,469.9408,492.53,463.7093,464.4882,491.7511
United States of America,Female,Disagree,Agree,-1.16,0.669,0.537,0.1593,478.5091,502.6562,491.7511,534.5926,514.3402
United States of America,Male,Strongly disagree,Disagree,0.57,-0.7808,-0.2949,-1.6365,456.621,488.5574,462.8525,497.9047,497.9047
United States of America,Female,Agree,Agree,1.33,0.9208,0.6838,0.4759,583.5878,573.4616,608.5138,612.4085,589.0403
United States of America,Female,Disagree,Strongly disagree,1.9,0.1346,0.4532,0.0809,425.3856,400.4596,430.8381,436.2907,384.8808
United States of America,Female,Strongly disagree,Agree,0.27,0.9208,0.5827,0.2492,404.6658,449.0653,455.2968,459.9704,465.423
United States of America,Male,Agree,Disagree,0.57,-0.0983,0.3058,-0.1113,544.7967,522.9864,515.1971,518.3128,526.1022
United States of America,Female,Strongly disagree,Strongly disagree,-1.16,0.2299,0.537,-0.8079,447.819,454.0505,454.0505,453.2715,475.8607
United States of America,Male,Agree,Agree,0.01,0.484,0.3408,1.0099,531.399,522.0517,527.5043,527.5043,487.7785
United States of America,Female,Strongly disagree,Disagree,-0.24,-0.237,0.2384,-0.2217,425.6193,417.0509,457.5557,480.1449,421.7246
United States of America,Female,Disagree,Agree,1.9,-2.8224,-2.2454,-2.0157,552.8976,498.37199999999996,537.3189,515.5086,552.1187
United States of America,Female,Disagree,Strongly disagree,0.01,0.669,0.5827,0.2492,490.8942,437.9265,446.4948,482.3259,444.9369
United States of America,Male,Strongly agree,Agree,-0.71,-0.9781,-0.4009,-2.0157,476.7955,456.5431,476.0165,451.8695,490.0374
United States of America,Female,Strongly disagree,Agree,-1.85,0.669,1.6179,0.6209,405.2111,385.7377,409.1058,423.9056,375.6115
United States of America,Female,Disagree,Disagree,0.27,0.669,0.87,0.6209,392.04699999999997,364.0053,424.7624,376.4683,451.2463
United States of America,Male,Disagree,Disagree,-0.28,-0.237,0.4142,-0.2217,414.6362,481.6249,467.60400000000004,473.8355,494.8668
United States of America,Female,Strongly disagree,Strongly disagree,1.33,-0.237,0.0114,-0.3303,440.3412,393.6049,448.9095,429.436,458.2567
United States of America,Male,Strongly disagree,Strongly disagree,1.9,-0.0983,-0.0561,-0.4474,445.0148,453.5831,433.3307,490.1932,468.3829
United States of America,Male,Agree,Agree,0.54,0.9208,0.2717,0.0111,614.2779,576.8889,622.8462,572.9942,597.1413
United States of America,Male,Disagree,Disagree,0.91,1.2559,1.0272,1.5296,558.7397,565.7501,586.0025,576.6552,583.6657
United States of America,Male,Agree,Agree,0.27,0.9208,0.87,1.0099,498.7615,468.3829,428.6571,493.3089,448.9095
United States of America,Male,Disagree,Agree,1.33,0.2299,1.1192,0.2492,571.9816,551.7292,550.9503,540.8241,515.8981
United States of America,Male,Strongly disagree,Disagree,1.9,0.0505,0.537,0.2492,420.9456,483.2606,472.3555,470.0187,442.7559
United States of America,Male,Strongly disagree,Agree,-0.48,-0.1679,-0.5365,0.0809,596.9076,629.623,590.6761,582.1078,618.7179
United States of America,Male,Agree,Agree,1.33,0.2299,0.4142,0.2492,436.1349,439.2507,524.1549,485.208,454.8294
United States of America,Female,Strongly disagree,Strongly disagree,3.02,0.3431,0.537,0.2492,474.6144,491.7511,513.5613,504.2141,500.3194
United States of America,Female,Strongly disagree,Disagree,0.27,-0.0983,0.1088,-0.2757,444.2359,429.436,473.8355,459.0357,461.3725
